,vi_family,grad_estimator_type,good_model_id,laplaces_method_use,augmentation_param_M,step_size,num_epochs,time per iter,good_model_names,seed,final_metric,final_metric_std,training_average_lower_bound,sampling_M,step_size_scheme
149,rnvp,IWAE,44,0,10,0.0011363636363636365,30000,0.17257278482119243,radon_redundant_chr,11,-222.3746441983033,32.902097025592454,-1457.8504381026594,1,comprehensive step search
150,rnvp,IWAEDREG,44,0,1,0.0011363636363636365,30000,0.18979523613452912,radon_redundant_chr,11,-216.90115658801315,0.2982287243775331,-3279.4874515973024,1,comprehensive step search
151,rnvp,IWAEDREG,44,0,10,0.0011363636363636365,30000,0.19126727508703867,radon_redundant_chr,11,-6092312.075387895,282374507.263436,-1467.5757547388814,1,comprehensive step search
152,gaussian,IWAE,53,0,1,0.0018181818181818182,30000,0.23981428731282553,election88,11,-7534.161574768724,1.2662304554633532,-8770.23768248708,1,comprehensive step search
153,gaussian,IWAE,53,0,10,0.0018181818181818182,30000,0.2677221550067266,election88,11,-7538.601737964357,5.462743503620499,-8252.345550273025,1,comprehensive step search
154,gaussian,IWAE,53,1,1,0.00045454545454545455,30000,0.2776834407567978,election88,11,-7533.65977472318,0.7373817025476115,-7534.644214926271,1,comprehensive step search
155,gaussian,IWAE,53,1,10,0.00011363636363636364,30000,0.262227868660291,election88,11,-7533.932115283003,1.2424049221971283,-7533.778431219125,1,comprehensive step search
156,gaussian,IWAEDREG,53,0,1,0.0018181818181818182,30000,0.21269605229695637,election88,11,-7533.55296837126,0.5564481003956367,-8769.983081302995,1,comprehensive step search
157,gaussian,IWAEDREG,53,0,10,0.0018181818181818182,30000,0.2062723043759664,election88,11,-7533.603077164195,0.8064700011526852,-8250.49075363689,1,comprehensive step search
158,gaussian,IWAEDREG,53,1,1,0.0018181818181818182,30000,0.23236955192089082,election88,11,-7533.53518162839,0.5670576396492797,-7534.331155254961,1,comprehensive step search
159,gaussian,IWAEDREG,53,1,10,0.00045454545454545455,30000,0.2268048632144928,election88,11,-7533.588843609869,0.7777359579231242,-7533.650265805708,1,comprehensive step search
160,rnvp,IWAE,53,0,1,0.0018181818181818182,30000,0.3636092234373093,election88,11,-7533.539907963829,0.5370076321392121,-8157.487710962116,1,comprehensive step search
161,rnvp,IWAE,53,0,10,0.0018181818181818182,30000,0.3934094539721807,election88,11,-7534.437382367705,1.656149516699764,-7879.076700669404,1,comprehensive step search
162,rnvp,IWAEDREG,53,0,1,0.0018181818181818182,30000,0.31341538877487185,election88,11,-7533.413928493951,0.20499717081384883,-8170.429951513063,1,comprehensive step search
163,rnvp,IWAEDREG,53,0,10,0.0018181818181818182,30000,0.33794304167429606,election88,11,-7533.399761280131,0.12467175048780155,-7880.200550658444,1,comprehensive step search
164,gaussian,IWAE,65,0,1,0.00078125,30000,0.076496484597524,wells_dist,11,-2046.5478394800375,0.26312681195644827,-34527.58958900339,1,comprehensive step search
165,gaussian,IWAE,65,0,10,0.00078125,30000,0.06888313295841217,wells_dist,11,-2055.9209813168086,15.371706332849406,-5945.411283183799,1,comprehensive step search
166,gaussian,IWAE,65,1,1,0.0001953125,30000,0.07529995389779409,wells_dist,11,-2046.5415261067294,0.22021023138304002,-2046.5415660734825,1,comprehensive step search
167,gaussian,IWAE,65,1,10,0.0001953125,30000,0.0674850383679072,wells_dist,11,-2046.6605323407086,0.5353337368940118,-2046.5374406532192,1,comprehensive step search
168,gaussian,IWAEDREG,65,0,1,0.0001953125,30000,0.07572465355396271,wells_dist,11,-2046.5104478223968,0.03840815049279617,-41291.26851298981,1,comprehensive step search
169,gaussian,IWAEDREG,65,0,10,0.0001953125,30000,0.06808567080497742,wells_dist,11,-2046.509233657598,0.009438533893812684,-6689.176572788817,1,comprehensive step search
170,gaussian,IWAEDREG,65,1,1,0.0001953125,30000,0.07582854667504628,wells_dist,11,-2046.5098885514594,0.04364234839962014,-2046.5273250922892,1,comprehensive step search
171,gaussian,IWAEDREG,65,1,10,0.0001953125,30000,0.06920493268966675,wells_dist,11,-2046.5091500156625,0.010791142986477136,-2046.5108888429027,1,comprehensive step search
172,rnvp,IWAE,65,0,1,0.0125,30000,0.16626878226598105,wells_dist,11,-14358.77339392253,1134928.767518444,-8059.611883853623,1,comprehensive step search
173,rnvp,IWAE,65,0,10,0.003125,30000,0.1651511703570684,wells_dist,11,-2052.8518255023473,11.193674203774005,-3526.3196630003827,1,comprehensive step search
174,rnvp,IWAEDREG,65,0,1,0.003125,30000,0.21800395753383636,wells_dist,11,-2046.5241512039725,0.173056581658004,-14194.591562868543,1,comprehensive step search
175,rnvp,IWAEDREG,65,0,10,0.003125,30000,0.17584474700291952,wells_dist,11,-2046.5146554214186,0.10984359949856497,-3523.520460398748,1,comprehensive step search
176,gaussian,IWAE,78,0,1,0.004545454545454546,30000,0.09600325090090434,cjs_t_t,11,-452.6438405233616,1.2030838708260467,-472.1410403521462,1,comprehensive step search
177,gaussian,IWAE,78,0,10,0.004545454545454546,30000,0.09488457210063934,cjs_t_t,11,-454.4134077760986,3.769720007324301,-460.25554262789564,1,comprehensive step search
178,gaussian,IWAE,78,1,1,0.004545454545454546,30000,0.10154555632273356,cjs_t_t,11,-452.6279849069296,1.212486169852543,-452.82261933594856,1,comprehensive step search
179,gaussian,IWAE,78,1,10,0.0011363636363636365,30000,0.09484628681341807,cjs_t_t,11,-453.7553131028694,3.2001995351236396,-451.9114276932347,1,comprehensive step search
180,gaussian,IWAEDREG,78,0,1,0.004545454545454546,30000,0.09261137136618296,cjs_t_t,11,-452.59502076530856,1.1745228224992275,-472.0839660673647,1,comprehensive step search
181,gaussian,IWAEDREG,78,0,10,0.004545454545454546,30000,0.08890286455154418,cjs_t_t,11,-453.70222060800353,3.187471068488092,-460.00487028429404,1,comprehensive step search
182,gaussian,IWAEDREG,78,1,1,0.004545454545454546,30000,0.09583665851751963,cjs_t_t,11,-452.5756795606806,1.1897359209113172,-452.7743808610026,1,comprehensive step search
183,gaussian,IWAEDREG,78,1,10,0.004545454545454546,30000,0.08753289868831635,cjs_t_t,11,-453.76606138123174,3.1836852749476305,-451.8739326433425,1,comprehensive step search
184,rnvp,IWAE,78,0,1,0.004545454545454546,30000,0.20169010047912597,cjs_t_t,11,-451.67508904281806,0.5957932692878716,-460.26424243209726,1,comprehensive step search
185,rnvp,IWAE,78,0,10,0.004545454545454546,30000,0.18748480876286824,cjs_t_t,11,-456.64432752104227,185.42023901832061,-455.5858107930119,1,comprehensive step search
186,rnvp,IWAEDREG,78,0,1,0.004545454545454546,30000,0.2159222484588623,cjs_t_t,11,-451.5337322869949,0.2644558482339698,-460.0527863018437,1,comprehensive step search
187,rnvp,IWAEDREG,78,0,10,0.004545454545454546,30000,0.20037881286938986,cjs_t_t,11,-3633.6032598980078,30232.10568097908,-455.3065023721173,1,comprehensive step search
188,gaussian,IWAE,80,0,1,0.004545454545454546,30000,0.02678735334078471,cjs_mnl,11,-452.6555601314526,1.2400766279006679,-472.1410403521462,1,comprehensive step search
189,gaussian,IWAE,80,0,10,0.004545454545454546,30000,0.020792184805870056,cjs_mnl,11,-454.3249003672843,3.6697431734560566,-460.2555426278955,1,comprehensive step search
190,gaussian,IWAE,80,1,1,0.004545454545454546,30000,0.027156978130340577,cjs_mnl,11,-452.62577997876525,1.218106766922684,-452.82261932906636,1,comprehensive step search
191,gaussian,IWAE,80,1,10,0.0011363636363636365,30000,0.01989251758257548,cjs_mnl,11,-453.8350825405911,3.313157917562444,-451.9114276936908,1,comprehensive step search
192,gaussian,IWAEDREG,80,0,1,0.004545454545454546,30000,0.02884989443620046,cjs_mnl,11,-452.59710974244837,1.1827523072883555,-472.0839660673648,1,comprehensive step search
193,gaussian,IWAEDREG,80,0,10,0.004545454545454546,30000,0.020238836948076884,cjs_mnl,11,-453.7048842878398,3.155621705000833,-460.0048702842943,1,comprehensive step search
194,gaussian,IWAEDREG,80,1,1,0.004545454545454546,30000,0.02727644307613373,cjs_mnl,11,-452.5887182748309,1.1850099765104871,-452.7743808541163,1,comprehensive step search
195,gaussian,IWAEDREG,80,1,10,0.004545454545454546,30000,0.019581775371233623,cjs_mnl,11,-453.7414159588104,3.2666515889691197,-451.8739326436822,1,comprehensive step search
196,rnvp,IWAE,80,0,1,0.004545454545454546,30000,0.14240732249418894,cjs_mnl,11,-451.6828234171247,0.6131821686563269,-460.2668686555183,1,comprehensive step search
197,rnvp,IWAE,80,0,10,0.004545454545454546,30000,0.13439443466663362,cjs_mnl,11,-455.94218432059444,94.29588396676876,-455.61213575233603,1,comprehensive step search
198,rnvp,IWAEDREG,80,0,1,0.004545454545454546,30000,0.1935823128859202,cjs_mnl,11,-451.5370251274867,0.26836490518599454,-460.04707675805184,1,comprehensive step search
199,rnvp,IWAEDREG,80,0,10,0.004545454545454546,30000,0.16821754592259724,cjs_mnl,11,-451.60682416942257,0.638718918067564,-455.2849147612933,1,comprehensive step search
200,gaussian,IWAE,84,0,1,0.003448275862068966,30000,0.12115774641036987,Dynocc,11,-2126.611057189439,1.473403066576443,-2458.901998366859,1,comprehensive step search
201,gaussian,IWAE,84,0,10,0.003448275862068966,30000,0.11498912161191305,Dynocc,11,-2128.2197102474197,3.654385232848655,-2302.7660474787353,1,comprehensive step search
202,gaussian,IWAE,84,1,1,0.0008620689655172415,30000,0.12237375427881876,Dynocc,11,-2126.4981733211825,1.3800612042134512,-2126.757218481431,1,comprehensive step search
203,gaussian,IWAE,84,1,10,0.0008620689655172415,30000,0.11448730846246083,Dynocc,11,-2127.6454088474775,3.511094486321005,-2125.7858755154057,1,comprehensive step search
204,gaussian,IWAEDREG,84,0,1,0.003448275862068966,30000,0.1273483990987142,Dynocc,11,-2126.5120596592315,1.3830807805872465,-2458.7970487542293,1,comprehensive step search
205,gaussian,IWAEDREG,84,0,10,0.003448275862068966,30000,0.11805689979394277,Dynocc,11,-2127.821659230273,3.750879885273591,-2302.2243513364756,1,comprehensive step search
206,gaussian,IWAEDREG,84,1,1,0.003448275862068966,30000,0.12595156288146972,Dynocc,11,-2126.516541939598,1.3999029451282072,-2126.6560434770267,1,comprehensive step search
207,gaussian,IWAEDREG,84,1,10,0.003448275862068966,30000,0.11449999144872029,Dynocc,11,-2127.812847186353,3.681840673142289,-2125.716833975369,1,comprehensive step search
208,rnvp,IWAE,84,0,1,0.003448275862068966,30000,0.2707502087275187,Dynocc,11,-2125.43426662284,0.7378411977134646,-2280.192082933144,1,comprehensive step search
209,rnvp,IWAE,84,0,10,0.0008620689655172415,30000,0.23272443470954896,Dynocc,11,-2126.3197052502164,2.0175870342246296,-2264.010692319372,1,comprehensive step search
210,rnvp,IWAEDREG,84,0,1,0.003448275862068966,30000,0.2886458600759506,Dynocc,11,-2125.226622958561,0.3862881670318929,-2279.9404469550454,1,comprehensive step search
211,rnvp,IWAEDREG,84,0,10,0.003448275862068966,30000,0.2690398910125097,Dynocc,11,-2125.35242711277,0.7943625668135404,-2221.602815662217,1,comprehensive step search
212,gaussian,IWAE,89,0,1,0.0002538071065989848,30000,0.29513337340354917,Mth,11,-153.09679807288734,1.394480563890082,-348.0427825096432,1,comprehensive step search
213,gaussian,IWAE,89,0,10,0.0002538071065989848,30000,0.2606922885656357,Mth,11,-155.17826067304296,2.8613946908555663,-222.61036947072841,1,comprehensive step search
214,gaussian,IWAE,89,1,1,0.0002538071065989848,30000,0.28558931047121683,Mth,11,-153.33976561402133,1.565129020503818,-252.3328975218376,1,comprehensive step search
215,gaussian,IWAE,89,1,10,0.0002538071065989848,30000,0.2581820952415466,Mth,11,-213.52125645512152,62.07822230356268,-223.01539016790224,1,comprehensive step search
216,gaussian,IWAEDREG,89,0,1,0.0002538071065989848,30000,0.14096415886878969,Mth,11,-152.58533451695516,1.0045967901448007,-347.4811667925313,1,comprehensive step search
217,gaussian,IWAEDREG,89,0,10,0.0002538071065989848,30000,0.1336458057641983,Mth,11,-153.45727732841553,3.306599159053253,-221.1214552050412,1,comprehensive step search
218,gaussian,IWAEDREG,89,1,1,0.0002538071065989848,30000,0.13936112817923227,Mth,11,-152.569162478447,0.9673337673351384,-251.7770178994999,1,comprehensive step search
219,gaussian,IWAEDREG,89,1,10,0.0002538071065989848,30000,0.10070809314250946,Mth,11,-236.25477707210052,121.69793939872787,-220.9195590208364,1,comprehensive step search
220,rnvp,IWAE,89,0,1,0.0002538071065989848,30000,0.41575115003585816,Mth,11,-152.08772889695106,0.7681738784907398,-255.57354502027042,1,comprehensive step search
221,rnvp,IWAE,89,0,10,0.0002538071065989848,30000,0.4021647136847178,Mth,11,-152.8684621851656,1.5744758936357721,-191.08176653050813,1,comprehensive step search
222,rnvp,IWAEDREG,89,0,1,0.0002538071065989848,30000,0.42545118810335797,Mth,11,-151.91159508519647,0.487173057978763,-254.9411757473542,1,comprehensive step search
223,rnvp,IWAEDREG,89,0,10,0.0002538071065989848,30000,0.38435564842224124,Mth,11,-152.0976682967335,0.9178458337711944,-189.42732532622438,1,comprehensive step search
224,gaussian,IWAE,91,0,1,0.0002577319587628866,30000,0.3255657520453135,Mh,11,19.559328566629706,1.5129321431987184,-166.99426468258898,1,comprehensive step search
225,gaussian,IWAE,91,0,10,0.0002577319587628866,30000,0.26249963399569193,Mh,11,17.50552593307801,2.831268946573278,-37.60381242705691,1,comprehensive step search
226,gaussian,IWAE,91,1,1,0.0002577319587628866,30000,0.29402645843029024,Mh,11,19.067038100783847,1.8703136218914636,-63.25639894035177,1,comprehensive step search
227,gaussian,IWAE,91,1,10,0.0002577319587628866,30000,0.26373478602568307,Mh,11,-17.827272717476255,43.72606492969456,-34.31223064042821,1,comprehensive step search
228,gaussian,IWAEDREG,91,0,1,0.0002577319587628866,30000,0.12945558996200562,Mh,11,20.031195927378423,1.1810481267809947,-166.44872766150021,1,comprehensive step search
229,gaussian,IWAEDREG,91,0,10,0.0002577319587628866,30000,0.1394208923816681,Mh,11,19.218496667821327,3.0625202056698666,-36.17050371061775,1,comprehensive step search
230,gaussian,IWAEDREG,91,1,1,0.0002577319587628866,30000,0.13983130690256754,Mh,11,20.035622723508773,1.1964043907901263,-62.76043669181661,1,comprehensive step search
231,gaussian,IWAEDREG,91,1,10,0.0002577319587628866,30000,0.13734801383018494,Mh,11,-15.01664906433142,49.853023281845026,-32.63196132765934,1,comprehensive step search
232,rnvp,IWAE,91,0,1,0.0002577319587628866,30000,0.41758946405251823,Mh,11,20.611587163463334,1.011495952477451,-81.23989499876193,1,comprehensive step search
233,rnvp,IWAE,91,0,10,0.0002577319587628866,30000,0.4034187702417374,Mh,11,19.53885744979062,2.04061614292964,-12.852376226776968,1,comprehensive step search
234,rnvp,IWAEDREG,91,0,1,0.0002577319587628866,30000,0.3917465616305669,Mh,11,20.81409138330869,0.8484361121761883,-80.67607239743894,1,comprehensive step search
235,rnvp,IWAEDREG,91,0,10,0.0002577319587628866,30000,0.40557076276143394,Mh,11,20.48617557931254,1.4122915080395995,-11.498505840130315,1,comprehensive step search
236,gaussian,IWAE,103,0,1,0.001,30000,0.17832647836208343,normal_multi,11,-74666.1984553175,921.1367437141615,-673869.8256458668,1,comprehensive step search
237,gaussian,IWAE,103,0,10,0.001,30000,0.16989882597923278,normal_multi,11,-333821.9520480557,402693.6319246845,-559599.6349189314,1,comprehensive step search
238,gaussian,IWAE,103,1,1,3.90625e-06,30000,0.17687145113945008,normal_multi,11,-16918.588898308255,0.06589235999539639,-16918.587553565485,1,comprehensive step search
239,gaussian,IWAE,103,1,10,3.90625e-06,30000,0.16886881487369537,normal_multi,11,-16918.598082677247,0.15750241390898118,-16918.58727634478,1,comprehensive step search
240,gaussian,IWAEDREG,103,0,1,0.001,30000,0.17456119507153828,normal_multi,11,-74671.57390879035,941.2793512086387,-673869.7112067989,1,comprehensive step search
241,gaussian,IWAEDREG,103,0,10,0.001,30000,0.16280293980439503,normal_multi,11,-333505.618758681,392542.69641107024,-559594.6979020687,1,comprehensive step search
242,gaussian,IWAEDREG,103,1,1,1.5625e-05,30000,0.1713008315960566,normal_multi,11,-16918.5862312013,0.015515406764557019,-16918.586620208265,1,comprehensive step search
243,gaussian,IWAEDREG,103,1,10,0.001,30000,0.16357429092725118,normal_multi,11,-16918.586507063737,0.01468876278728662,-16918.58522859817,1,comprehensive step search
244,rnvp,IWAE,103,0,1,0.001,30000,0.3087842142661413,normal_multi,11,-16937.405508404474,6.217029507790195,-245698.27300633682,1,comprehensive step search
245,rnvp,IWAE,103,0,10,0.001,30000,0.29879608812332153,normal_multi,11,-17110.184508633774,272.5309178278973,-238835.1446638319,1,comprehensive step search
246,rnvp,IWAEDREG,103,0,1,0.001,30000,0.3247361099004745,normal_multi,11,-16919.36597836364,1.2731997133535675,-245704.09773020438,1,comprehensive step search
247,rnvp,IWAEDREG,103,0,10,0.001,30000,0.304437841018041,normal_multi,11,-17053.797928643806,2925.05486532834,-239595.34548089036,1,comprehensive step search
248,gaussian,IWAE,112,0,1,0.00037735849056603777,30000,0.9108884229103724,gp_predict,11,211.02464192810245,77.08533853098835,-965.5320656956857,1,comprehensive step search
249,gaussian,IWAE,112,0,10,0.00037735849056603777,30000,1.0953777794361115,gp_predict,11,295.1956004717108,11.8812904314077,232.02713734160358,1,comprehensive step search
250,gaussian,IWAE,112,1,1,0.00037735849056603777,30000,1.10614396109581,gp_predict,11,300.02744323247606,1.6494431956103872,263.46041554645933,1,comprehensive step search
251,gaussian,IWAEDREG,112,0,1,0.00037735849056603777,30000,1.1775407981395722,gp_predict,11,221.0104429892878,107.94918482611163,-963.4427454983627,1,comprehensive step search
252,gaussian,IWAEDREG,112,0,10,0.00037735849056603777,30000,0.9785544518391291,gp_predict,11,294.51014610363774,16.28482729895727,232.90012630375634,1,comprehensive step search
253,gaussian,IWAEDREG,112,1,1,0.00037735849056603777,30000,1.1767359952688217,gp_predict,11,300.36522455019247,1.525634714005874,263.6247646092241,1,comprehensive step search
254,gaussian,IWAEDREG,112,1,10,0.00037735849056603777,30000,0.9513061768213907,gp_predict,11,294.58981270203583,16.952647780505202,285.5421547813923,1,comprehensive step search
255,rnvp,IWAE,112,0,1,0.00037735849056603777,30000,1.3029250464439392,gp_predict,11,301.0234052949665,1.5049638392936666,-2628.3439457723402,1,comprehensive step search
256,rnvp,IWAE,112,0,10,0.00037735849056603777,30000,1.2093159651438394,gp_predict,11,286.1064231038988,28.612793442014333,252.3609266142278,1,comprehensive step search
257,rnvp,IWAEDREG,112,0,1,0.00037735849056603777,30000,1.151369747710228,gp_predict,11,291.8903103796813,5.287796527377955,-3201.222707063923,1,comprehensive step search
258,rnvp,IWAEDREG,112,0,10,0.00037735849056603777,30000,1.0964596900145214,gp_predict,11,291.47747380799996,56.758022404393046,253.55905553865514,1,comprehensive step search
259,gaussian,IWAE,118,0,1,0.0030303030303030303,30000,0.04894562520186106,lda,11,-344.3097524181658,2.9701538125708424,-393.1617689146651,1,comprehensive step search
260,gaussian,IWAE,118,0,10,0.0030303030303030303,30000,0.04161073168913523,lda,11,-352.8010871449749,40.28642509657965,-375.6237194321385,1,comprehensive step search
261,gaussian,IWAE,118,1,1,0.0030303030303030303,30000,0.04879750706354777,lda,11,-344.269854331124,2.7961134665711818,-346.4729758226656,1,comprehensive step search
262,gaussian,IWAE,118,1,10,0.0030303030303030303,30000,0.04113395446141561,lda,11,-352.90542304142275,40.65465836934743,-343.42408145749755,1,comprehensive step search
263,gaussian,IWAEDREG,118,0,1,0.0030303030303030303,30000,0.04790481304327647,lda,11,-344.25379556328164,2.636033105090732,-392.52762876754446,1,comprehensive step search
